conceptId,isExcluded,includeDescendants,includeMapped,conceptName,vocabularyId,standardConcept,invalidReason,conceptCode,conceptClassId,domainId,rc,dbc,drc,ddbc
443722,FALSE,TRUE,FALSE,Disorder due to bovine papular stomatitis virus,SNOMED,S,V,414021001,Clinical Finding,Condition,0,0,0,0
40779502,FALSE,TRUE,FALSE,Vesicular stomatitis virus,LOINC,N,V,LP19957-7,LOINC Component,Observation,0,0,0,0
4344907,FALSE,TRUE,FALSE,"Stomatitis, Aphthous",NDFRT,N,V,N0000002833,Ind / CI,Drug,0,0,0,0
3056757,FALSE,TRUE,FALSE,[X]Other forms of stomatitis,Nebraska Lexicon,N,D,197515007,Clinical Finding,Condition,0,0,0,0
4228331,FALSE,TRUE,FALSE,Leukokeratosis nicotina palati,SNOMED,S,V,89013002,Clinical Finding,Condition,0,0,0,0
29735,FALSE,TRUE,FALSE,Candidiasis of mouth,SNOMED,S,V,79740000,Clinical Finding,Condition,15584395,21,15654883,21
40789626,FALSE,TRUE,FALSE,Vesicular stomatitis virus Indiana 2,LOINC,N,D,LP36849-5,LOINC Hierarchy,Measurement,0,0,0,0
4144108,FALSE,TRUE,FALSE,Angular cheilitis,SNOMED,S,V,266429005,Clinical Finding,Condition,30750,5,96368,13
138463,FALSE,TRUE,FALSE,Aphthous ulcer of mouth,SNOMED,S,V,426965005,Clinical Finding,Condition,2994794,15,5120213,21
46271734,FALSE,TRUE,FALSE,Vesicular stomatitis Indiana virus Ab,SNOMED,S,V,709971001,Substance,Observation,0,0,0,0
4001989,FALSE,TRUE,FALSE,Streptococcal infection of mouth,SNOMED,S,V,110267003,Clinical Finding,Condition,0,0,0,0
42870969,FALSE,TRUE,FALSE,Vesicular stomatitis Indiana virus RNA | XXX,LOINC,N,D,LP149817-1,LOINC Hierarchy,Measurement,0,0,0,0
37039153,FALSE,TRUE,FALSE,Vesicular stomatitis virus serotype | Tissue and Smears | Microbiology,LOINC,C,V,LP379598-8,LOINC Hierarchy,Measurement,0,0,0,0
37033168,FALSE,TRUE,FALSE,Vesicular stomatitis Indiana virus Ag | XXX | Microbiology,LOINC,C,V,LP379602-8,LOINC Hierarchy,Measurement,0,0,0,0
3066502,FALSE,TRUE,FALSE,Acute necrotising ulcerative stomatitis,Nebraska Lexicon,N,D,171847006,Clinical Finding,Condition,0,0,0,0
37078664,FALSE,TRUE,FALSE,Vesicular stomatitis virus Ab,LOINC,N,V,LP40123-9,LOINC Component,Observation,0,0,0,0
40797563,FALSE,TRUE,FALSE,Vesicular stomatitis virus Indiana 3 Ab | Bld-Ser-Plas,LOINC,N,D,LP53300-7,LOINC Hierarchy,Measurement,0,0,0,0
40792884,FALSE,TRUE,FALSE,Vesicular stomatitis virus Indiana 1,LOINC,N,D,LP36848-7,LOINC Hierarchy,Measurement,0,0,0,0
40783865,FALSE,TRUE,FALSE,Vesicular stomatitis virus Ag | Throat,LOINC,N,D,LP47624-9,LOINC Hierarchy,Measurement,0,0,0,0
46271187,FALSE,TRUE,FALSE,Antigen of Bovine papular stomatitis virus,SNOMED,N,D,709248005,Substance,Observation,0,0,0,0
4342066,FALSE,TRUE,FALSE,"Gingivitis, Necrotizing Ulcerative",NDFRT,N,V,N0000001343,Ind / CI,Drug,0,0,0,0
40773847,FALSE,TRUE,FALSE,Vesicular stomatitis virus New Jersey Ab | Bld-Ser-Plas,LOINC,N,D,LP47627-2,LOINC Hierarchy,Measurement,0,0,0,0
37039017,FALSE,TRUE,FALSE,Vesicular stomatitis Indiana virus Ab,LOINC,N,V,LP40125-4,LOINC Component,Observation,0,0,0,0
40794282,FALSE,TRUE,FALSE,Vesicular stomatitis virus New Jersey Ag | XXX,LOINC,N,D,LP53302-3,LOINC Hierarchy,Measurement,0,0,0,0
37032385,FALSE,TRUE,FALSE,Vesicular stomatitis Indiana virus Ab | Serum | Microbiology,LOINC,C,V,LP379603-6,LOINC Hierarchy,Measurement,0,0,0,0
40795543,FALSE,TRUE,FALSE,Vesicular stomatitis virus | Tissue and Smears,LOINC,N,D,LP131433-7,LOINC Hierarchy,Measurement,0,0,0,0
36204683,FALSE,TRUE,FALSE,Vesicular stomatitis New Jersey virus | XXX,LOINC,N,D,LP258390-6,LOINC Hierarchy,Measurement,0,0,0,0
40797562,FALSE,TRUE,FALSE,Vesicular stomatitis virus Indiana 1 Ag | XXX,LOINC,N,D,LP53296-7,LOINC Hierarchy,Measurement,0,0,0,0
3068125,FALSE,TRUE,FALSE,Antigen of Bovine papular stomatitis virus,Nebraska Lexicon,N,D,709248005,Substance,Observation,0,0,0,0
36206566,FALSE,TRUE,FALSE,Vesicular stomatitis virus | Skin,LOINC,N,D,LP257303-0,LOINC Hierarchy,Measurement,0,0,0,0
1018585,FALSE,TRUE,FALSE,Vesicular stomatitis Indiana virus 1,LOINC,N,D,LP269157-6,LOINC Component,Observation,0,0,0,0
40783866,FALSE,TRUE,FALSE,Vesicular stomatitis virus Indiana Ab | Bld-Ser-Plas,LOINC,N,D,LP47625-6,LOINC Hierarchy,Measurement,0,0,0,0
37048073,FALSE,TRUE,FALSE,Vesicular stomatitis Alagoas virus Ab | Serum | Microbiology,LOINC,C,V,LP379601-0,LOINC Hierarchy,Measurement,0,0,0,0
40783043,FALSE,TRUE,FALSE,Vesicular stomatitis Alagoas virus,LOINC,N,V,LP36850-3,LOINC Component,Observation,0,0,0,0
40782352,FALSE,TRUE,FALSE,Bovine papular stomatitis virus Ag | Tissue and Smears,LOINC,N,D,LP132306-4,LOINC Hierarchy,Measurement,0,0,0,0
37055561,FALSE,TRUE,FALSE,Vesicular stomatitis New Jersey virus Ab | Serum | Microbiology,LOINC,C,V,LP379605-1,LOINC Hierarchy,Measurement,0,0,0,0
37061047,FALSE,TRUE,FALSE,Vesicular stomatitis virus Ag | Throat | Microbiology,LOINC,C,V,LP379597-0,LOINC Hierarchy,Measurement,0,0,0,0
40787770,FALSE,TRUE,FALSE,Vesicular stomatitis virus Indiana 2 Ag | XXX,LOINC,N,D,LP53298-3,LOINC Hierarchy,Measurement,0,0,0,0
42870973,FALSE,TRUE,FALSE,Vesicular stomatitis Alagoas virus Ag | XXX,LOINC,N,D,LP149822-1,LOINC Hierarchy,Measurement,0,0,0,0
40787769,FALSE,TRUE,FALSE,Vesicular stomatitis virus Indiana 1 Ab | Bld-Ser-Plas,LOINC,N,D,LP53297-5,LOINC Hierarchy,Measurement,0,0,0,0
40643794,FALSE,TRUE,FALSE,Vesicular stomatitis virus,SNOMED,S,V,81701001,Organism,Observation,0,0,0,0
40655727,FALSE,TRUE,FALSE,Vesicular stomatitis virus Ag|PrThr|Sys:ANYResp,LOINC,C,V,LG33999-0,LOINC Group,Measurement,0,0,0,0
1019881,FALSE,TRUE,FALSE,Vesicular stomatitis Indiana virus 1 Ab,LOINC,N,V,LP287366-1,LOINC Component,Observation,0,0,0,0
37066071,FALSE,TRUE,FALSE,Vesicular stomatitis New Jersey virus RNA | XXX | Microbiology,LOINC,C,V,LP379607-7,LOINC Hierarchy,Measurement,0,0,0,0
37050877,FALSE,TRUE,FALSE,Bovine papular stomatitis virus Ag,LOINC,N,V,LP37405-5,LOINC Component,Observation,0,0,0,0
42870972,FALSE,TRUE,FALSE,Vesicular stomatitis Alagoas virus Ab | Bld-Ser-Plas,LOINC,N,D,LP149821-3,LOINC Hierarchy,Measurement,0,0,0,0
40787211,FALSE,TRUE,FALSE,Vesicular stomatitis virus | XXX,LOINC,N,D,LP47628-0,LOINC Hierarchy,Measurement,0,0,0,0
