conceptId,isExcluded,includeDescendants,includeMapped,conceptName,vocabularyId,standardConcept,invalidReason,conceptCode,conceptClassId,domainId,rc,dbc,drc,ddbc
36210483,FALSE,TRUE,FALSE,Neurologic conditions- multiple sclerosis,LOINC,N,D,LA27367-4,Answer,Meas Value,0,0,0,0
36210713,FALSE,TRUE,FALSE,Multiple sclerosis (MS),LOINC,S,V,LA27531-5,Answer,Meas Value,0,0,0,0
36305792,FALSE,TRUE,FALSE,Aquaporin 4 water channel IgG Ab [Titer] in Cerebral spinal fluid by Immunofluorescence,LOINC,S,V,88056-7,Lab Test,Measurement,0,0,0,0
36310731,FALSE,TRUE,FALSE,Neuro: Multiple Sclerosis,LOINC,S,V,LA25762-8,Answer,Meas Value,0,0,0,0
36517647,FALSE,TRUE,FALSE,"Hodgkin lymphoma, nodular sclerosis, cellular phase of lymph nodes of multiple regions",ICDO3,S,V,9664/3-C77.8,ICDO Condition,Condition,0,0,0,0
36522346,FALSE,TRUE,FALSE,"Hodgkin lymphoma, nodular sclerosis, NOS, of lymph nodes of multiple regions",ICDO3,S,V,9663/3-C77.8,ICDO Condition,Condition,0,0,0,0
36525402,FALSE,TRUE,FALSE,"Hodgkin lymphoma, nodular sclerosis, grade 2 of lymph nodes of multiple regions",ICDO3,S,V,9667/3-C77.8,ICDO Condition,Condition,0,0,0,0
36528560,FALSE,TRUE,FALSE,"Hodgkin lymphoma, nodular sclerosis, grade 1 of lymph nodes of multiple regions",ICDO3,S,V,9665/3-C77.8,ICDO Condition,Condition,0,0,0,0
36660431,FALSE,TRUE,FALSE,Aquaporin 4 water channel IgG Ab [Presence] in Serum by Cell binding assay immunofluorescent assay,LOINC,S,V,95272-1,Lab Test,Measurement,0,0,0,0
36660608,FALSE,TRUE,FALSE,Aquaporin 4 water channel IgG Ab [Titer] in Serum by Cell binding assay immunofluorescent assay,LOINC,S,V,95273-9,Lab Test,Measurement,0,0,0,0
37028961,FALSE,TRUE,FALSE,Multiple sclerosis panel | Serum and CSF | Chemistry Panels,LOINC,C,V,LP386996-5,LOINC Hierarchy,Measurement,0,0,0,0
37074663,FALSE,TRUE,FALSE,Multiple sclerosis panel,LOINC,N,V,LP91532-9,LOINC Component,Observation,0,0,0,0
38000297,FALSE,TRUE,FALSE,Multiple Sclerosis and Cerebellar Ataxia,DRG,N,D,013,DRG,Observation,0,0,0,0
38000931,FALSE,TRUE,FALSE,Multiple sclerosis & cerebellar ataxia w MCC,DRG,S,V,058,MS-DRG,Observation,0,0,0,0
38000932,FALSE,TRUE,FALSE,Multiple sclerosis & cerebellar ataxia w CC,DRG,S,V,059,MS-DRG,Observation,0,0,0,0
38000933,FALSE,TRUE,FALSE,Multiple sclerosis & cerebellar ataxia w/o CC/MCC,DRG,S,V,060,MS-DRG,Observation,0,0,0,0
40298404,FALSE,TRUE,FALSE,Other drugs used for the treatment of multiple sclerosis,SNOMED,N,D,134519007,Pharma/Biol Product,Observation,0,0,0,0
40757943,FALSE,TRUE,FALSE,Multiple sclerosis in last 7 days [MDSv3],LOINC,S,V,54812-3,Survey,Observation,0,0,0,0
40761214,FALSE,TRUE,FALSE,Huntington's disease Multiple sclerosis in last 7 days [MDSv3],LOINC,S,V,58113-2,Survey,Observation,0,0,0,0
40763878,FALSE,TRUE,FALSE,Aquaporin 4 water channel IgG Ab [Presence] in Serum or Plasma by Immune stain,LOINC,S,V,61117-8,Lab Test,Measurement,0,0,0,0
40764191,FALSE,TRUE,FALSE,Aquaporin 4 water channel Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,S,V,61430-5,Lab Test,Measurement,0,0,0,0
40766170,FALSE,TRUE,FALSE,Aquaporin 4 water channel IgG Ab [Presence] in Serum or Plasma by Immunofluorescence,LOINC,S,V,63439-4,Lab Test,Measurement,0,0,0,0
40771131,FALSE,TRUE,FALSE,Aquaporin 4 water channel IgG Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,S,V,68548-7,Lab Test,Measurement,0,0,0,0
42870051,FALSE,TRUE,FALSE,Functional Assessment of multiple sclerosis questionnaire - version 4 (FAMS) [FACIT],LOINC,S,V,71107-7,Survey,Observation,0,0,0,0
44784474,FALSE,TRUE,FALSE,Dementia associated with multiple sclerosis,SNOMED,S,V,698626001,Clinical Finding,Condition,0,0,0,0
44787344,FALSE,TRUE,FALSE,Multiple sclerosis action plan,LOINC,N,V,LP173738-8,LOINC Component,Observation,0,0,0,0
44788297,FALSE,TRUE,FALSE,Specialised services for patients with multiple sclerosis - enhanced services administration,SNOMED,S,V,166411000000100,Procedure,Observation,0,0,0,0
44788732,FALSE,TRUE,FALSE,Multiple sclerosis review,SNOMED,S,V,198491000000106,Procedure,Observation,0,0,0,0
44792913,FALSE,TRUE,FALSE,Management of multiple sclerosis in onset phase,SNOMED,S,V,367561000000107,Procedure,Observation,0,0,0,0
44792914,FALSE,TRUE,FALSE,Management of multiple sclerosis in early disease phase,SNOMED,S,V,367591000000101,Procedure,Observation,0,0,0,0
44792924,FALSE,TRUE,FALSE,Management of multiple sclerosis in stable disability phase,SNOMED,S,V,367621000000103,Procedure,Observation,0,0,0,0
44792925,FALSE,TRUE,FALSE,Management of multiple sclerosis in progressive disability phase,SNOMED,S,V,367651000000108,Procedure,Observation,0,0,0,0
44792926,FALSE,TRUE,FALSE,Management of multiple sclerosis in palliative phase,SNOMED,S,V,367681000000102,Procedure,Observation,0,0,0,0
44802651,FALSE,TRUE,FALSE,Multiple sclerosis review declined,SNOMED,S,V,515931000000104,Context-dependent,Observation,0,0,0,0
44804671,FALSE,TRUE,FALSE,Multiple sclerosis monitoring administration,SNOMED,N,V,758981000000100,Record Artifact,Type Concept,0,0,0,0
44804672,FALSE,TRUE,FALSE,Multiple sclerosis monitoring invitation,SNOMED,S,V,759021000000107,Procedure,Observation,0,0,0,0
44805424,FALSE,TRUE,FALSE,Referral to community multiple sclerosis team,SNOMED,S,V,785851000000104,Procedure,Observation,0,0,0,0
44805688,FALSE,TRUE,FALSE,Management of multiple sclerosis,SNOMED,S,V,765791000000101,Procedure,Observation,0,0,0,0
44806364,FALSE,TRUE,FALSE,Multiple sclerosis care plan agreed,SNOMED,S,V,811881000000109,Clinical Finding,Observation,0,0,0,0
45522946,FALSE,TRUE,FALSE,Multiple sclerosis monitoring administration,Read,N,V,9mD..00,Read,Type Concept,0,0,0,0
45763881,FALSE,TRUE,FALSE,Suspected multiple sclerosis,SNOMED,S,V,700409000,Context-dependent,Observation,0,0,0,0
45765015,FALSE,TRUE,FALSE,Multiple sclerosis data web-based application software,SNOMED,S,V,701839009,Physical Object,Device,0,0,0,0
45765847,FALSE,TRUE,FALSE,Multiple sclerosis clinic,SNOMED,N,V,702885009,Location,Place of Service,0,0,0,0
45879277,FALSE,TRUE,FALSE,Multiple sclerosis - MS,LOINC,S,V,LA17769-3,Answer,Meas Value,0,0,0,0
45882744,FALSE,TRUE,FALSE,"Grade 3: moderate multiple osteophytes, definite narrowing of joints space, some sclerosis and possible deformity of bone contour",LOINC,S,V,LA15323-1,Answer,Meas Value,0,0,0,0
45883445,FALSE,TRUE,FALSE,Multiple Sclerosis,LOINC,S,V,LA14298-6,Answer,Meas Value,0,0,0,0
