conceptId,isExcluded,includeDescendants,includeMapped,conceptName,vocabularyId,standardConcept,invalidReason,conceptCode,conceptClassId,domainId,rc,dbc,drc,ddbc
3068015,FALSE,TRUE,FALSE,Osteoarthritis NOS: [hand] or [finger] or [thumb],Nebraska Lexicon,N,D,201891001,Clinical Finding,Condition,0,0,0,0
44454228,FALSE,TRUE,FALSE,"UNIQUE PAIN REDUCTION ARTHRITIS - aconitum napellus, apis mellifica, benzoicum acidum, cartilago suis, colchicum autumnale, eupatorium perfoliatum, guaiacum, hypericum perforatum, ledum palustre, mercurius corrosivus, rhus tox, thuja occidentalis liquid",NDC,N,V,50845018401,11-digit NDC,Drug,0,0,0,0
44398815,FALSE,TRUE,FALSE,trolamine salicylate 10g/100g TOPICAL CREAM [arthritis hand cvs],SPL,C,V,b047e108-0165-47db-a892-823dfe732d58,OTC Drug,Drug,0,0,0,0
40401315,FALSE,TRUE,FALSE,[X]Juvenile arthritis in other diseases classified elsewhere,SNOMED,N,D,203736009,Clinical Finding,Condition,0,0,0,0
45689967,FALSE,TRUE,FALSE,"ARTHRITIS PAIN RELIEF - acetaminophen tablet, film coated, extended release",SPL,C,V,af407852-5476-421d-a80a-d726c24b6391,OTC Drug,Drug,0,0,0,0
46240803,FALSE,TRUE,FALSE,trolamine salicylate 10% 10g/100g TOPICAL CREAM [arthritis with aloe cvs],SPL,C,V,54994477-0fd4-43b3-ab33-0eb406e0e412,OTC Drug,Drug,0,0,0,0
1008144,FALSE,TRUE,FALSE,Has any pain or arthritis in your hand gotten worse recently,LOINC,N,V,LP125025-9,LOINC Component,Observation,0,0,0,0
44573442,FALSE,TRUE,FALSE,TROLAMINE SALICYLATE 10% [ODOURLESS ARTHRITIS RELIEF],DPD,N,D,OMOP173892,Branded Drug Comp,Drug,0,0,0,0
45681484,FALSE,TRUE,FALSE,"GOOD SENSE PAIN RELIEF ARTHRITIS PAIN - acetaminophen tablet, film coated, extended release",SPL,C,V,236eedd4-6ece-46ce-9ab3-12366d57126b,OTC Drug,Drug,0,0,0,0
46360346,FALSE,TRUE,FALSE,"ARTHRITIS PLUS GEL - camphor, menthol, methyl salicylate cream",NDC,N,V,50810200001,11-digit NDC,Drug,0,0,0,0
46357576,FALSE,TRUE,FALSE,"RHEUMATOID ARTHRITIS NOSODE - atp (adenosine triphosphate disodium), malic acid, natrum oxalaceticum, riboflavinum, apiolum, cinnamic acid, dhea (dehydroepiandrosterone), streptococcus viridans liquid",NDC,N,V,43742043401,11-digit NDC,Drug,0,0,0,0
35508838,FALSE,TRUE,FALSE,"ARTHRITIS-EASE - causticum, chamomile, arnica, ledum palustre, kalmia latifolia, rhus toxicodendron, bryonia alba, rhododendron chrysanthimum, dulcamara capsule, gelatin coated",SPL,C,V,5cfca9e0-c769-46d2-8e0c-763002e37d29,OTC Drug,Drug,0,0,0,0
44344480,FALSE,TRUE,FALSE,"ARTHRITIS/JOINTS - gnaphalium polycephalum, berberis vulgaris, cimicifuga racemosa, cinchona officinalis, colocynthis, ledum palustre, ranunculus bulbosus, aesculus hippocastanum, borax, cuprum aceticum, kali carbonicum, pulsatilla (vulgaris), secale corn",SPL,C,V,9aa74974-404a-41e6-80bd-82e5ffb86c99,OTC Drug,Drug,0,0,0,0
1719854,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, EXTENDED RELEASE [tylenol 8 hr arthritis pain]",SPL,C,V,8d0b2c8e-7a52-472a-b76b-82217ec62169,OTC Drug,Drug,0,0,0,0
42490797,FALSE,TRUE,FALSE,"Moderate other seropositive rheumatoid arthritis, hand",KCD7,N,V,M05.841,KCD7 code,Condition,0,0,0,0
42490951,FALSE,TRUE,FALSE,"Moderate other specified rheumatoid arthritis, forearm",KCD7,N,V,M06.831,KCD7 code,Condition,0,0,0,0
46296077,FALSE,TRUE,FALSE,"ARTHRITIS THERAPY - apis mellifera, bryonia alba root, calcium fluoride, lithium carbonate, toxicodendron pubescens leaf, ruta graveolens flowering top, salicylic acid tablet, orally disintegrating",SPL,C,V,e7bcced2-fa71-43d1-8154-cf298a64dfea,OTC Drug,Drug,0,0,0,0
1767795,FALSE,TRUE,FALSE,capsaicin .1g/100g TOPICAL CREAM [earths care arthritis],SPL,C,V,e125c6aa-c4f6-4ff7-985a-a3c7b7574575,OTC Drug,Drug,0,0,0,0
45894953,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [topcare arthritis pain relief temporary minor]",SPL,C,V,3ca0473d-b11c-4267-a392-a0f13203a579,OTC Drug,Drug,0,0,0,0
36203961,FALSE,TRUE,FALSE,Total interval score change [KOOSJR],LOINC,S,V,86336-5,Survey,Observation,0,0,0,0
4098611,FALSE,TRUE,FALSE,Hyperuricemia without signs of inflammatory arthritis and tophaceous disease,SNOMED,S,V,190920002,Clinical Finding,Condition,7860782,19,7860782,19
42490946,FALSE,TRUE,FALSE,"Moderate other specified rheumatoid arthritis, upper arm",KCD7,N,V,M06.821,KCD7 code,Condition,0,0,0,0
42490968,FALSE,TRUE,FALSE,"Unspecified other specified rheumatoid arthritis, lower leg",KCD7,N,V,M06.869,KCD7 code,Condition,0,0,0,0
42490861,FALSE,TRUE,FALSE,"Unspecified seropositive rheumatoid arthritis, unspecified, lower leg",KCD7,N,V,M05.969,KCD7 code,Condition,0,0,0,0
35516720,FALSE,TRUE,FALSE,toxicodendron pubescens leaf 30[hp_C]/mL ORAL PELLET [arthritis pain],SPL,C,V,c3fa0723-e007-47e8-bcfb-fd1eae8c10cc,OTC Drug,Drug,0,0,0,0
45788697,FALSE,TRUE,FALSE,"apium graveolens, arnica montana 12[hp_C]/11mL TOPICAL OIL [h-arthritis formula]",SPL,C,V,65c604ce-1c98-4c1c-b82e-65e9c22a4cb0,OTC Drug,Drug,0,0,0,0
42818092,FALSE,TRUE,FALSE,"bryonia alba root, arnica montana, colchicum autumnale bulb, solanum dulcamara top, harpagophytum pr... 3[hp_X]/1 / 4[hp_X]/1 / 6[hp_X]/1 / 8[hp_X]/1 / 12[hp_X]/1 ORAL TABLET [dr. hendel arthritis pain relief]",SPL,C,V,8dae1032-6d7e-44d4-88b4-37200008a37c,OTC Drug,Drug,0,0,0,0
36108901,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [arthritis pain]",SPL,C,V,f3a701ce-65da-4764-a128-ba4c4af1877b,OTC Drug,Drug,0,0,0,0
45115539,FALSE,TRUE,FALSE,capsaicin TOPICAL 20140119 CREAM [Arthritis Pain Reliever] ## FDA,NDC,N,V,059092001,9-digit NDC,Drug,0,0,0,0
45268945,FALSE,TRUE,FALSE,"Acetaminophen ORAL 20140123 TABLET, FILM COATED, EXTENDED RELEASE [Leader Arthritis Pain] ## FDA",NDC,N,V,049781063,9-digit NDC,Drug,0,0,0,0
45662948,FALSE,TRUE,FALSE,ACTIVON ULTRA STRENGTH ARTHRITIS - menthol and histamine dihydrochloride stick,SPL,C,V,d123deae-d9ef-45ce-81ed-2d79384b1298,OTC Drug,Drug,0,0,0,0
44944998,FALSE,TRUE,FALSE,"Acetaminophen 650 mg/1 TABLET, FILM COATED, EXTENDED RELEASE [Equate arthritis pain]",NDC,N,V,049035544,9-digit NDC,Drug,0,0,0,0
40405511,FALSE,TRUE,FALSE,Pyogenic arthritis of: [upper arm] or [elbow],SNOMED,N,D,201460004,Clinical Finding,Condition,0,0,0,0
44880328,FALSE,TRUE,FALSE,THERMOPHORE ARTHRITIS PAD,NDC,N,V,40337011740,11-digit NDC,Drug,0,0,0,0
44666948,FALSE,TRUE,FALSE,CHINESE QUINCE FRUIT 44.9 MG / CHINESE TINOSPORA STEM 76.91 MG / CORAL-BEAN BARK 76.91 MG / GASTRODIAE RHIZOMA 44.9 MG / GLYCYRRHIZA GLABRA 25.62 MG / OLIBANUM 25.62 MG / SAFFLOWER 25.62 MG / SALIX ALBA 89.74 MG [ARTHRITIS PAIN RELIEF],DPD,N,D,OMOP185189,Branded Drug Comp,Drug,0,0,0,0
44373740,FALSE,TRUE,FALSE,"adenosinum triphosphoricum dinatrum, malic acid, natrum oxalaceticum, oroticum acidum, riboflavinum,... 6[hp_X]/mL / 9[hp_C]/mL / 12[hp_X]/mL / 13[hp_C]/mL / 14[hp_C]/mL / 15[hp_C]/mL / 15[hp_X]/mL / 17[h ORAL LIQUID [rheumatoid arthritis nosode]",SPL,C,V,38bbd8c7-7a40-4e57-872b-5229d417c266,OTC Drug,Drug,0,0,0,0
45620785,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [arthritis pain relief]",SPL,C,V,31faafb2-6593-484c-affc-6221c02ecf90,OTC Drug,Drug,0,0,0,0
42490835,FALSE,TRUE,FALSE,"Unspecified seropositive rheumatoid arthritis, unspecified, shoulder region",KCD7,N,V,M05.919,KCD7 code,Condition,0,0,0,0
35529535,FALSE,TRUE,FALSE,AVON HEXASHIELD ARTHRITIS PAIN RELIEF CREAM CAPSAISIN - capsaisin cream,SPL,C,V,8f286a9d-8765-21b3-e053-2a95a90ae43a,OTC Drug,Drug,0,0,0,0
37203804,FALSE,TRUE,FALSE,Knee Injury and Osteoarthritis Outcome Score,SNOMED,S,V,782845000,Staging / Scales,Measurement,0,0,0,0
42491012,FALSE,TRUE,FALSE,"Moderate rheumatoid arthritis, unspecified, pelvic region and thigh",KCD7,N,V,M06.951,KCD7 code,Condition,0,0,0,0
42490866,FALSE,TRUE,FALSE,"Unspecified seropositive rheumatoid arthritis, unspecified, ankle and foot",KCD7,N,V,M05.979,KCD7 code,Condition,0,0,0,0
3081050,FALSE,TRUE,FALSE,[X]Arthritis and polyarthritis due to other specified bacterial agents,Nebraska Lexicon,N,D,203723009,Clinical Finding,Condition,0,0,0,0
40780563,FALSE,TRUE,FALSE,Caprine arthritis encephalitis virus Ab | Milk,LOINC,N,D,LP47353-5,LOINC Hierarchy,Measurement,0,0,0,0
44485515,FALSE,TRUE,FALSE,camphor 3% menthol 3% 3g/100mL TOPICAL GEL [arthritis and joint pain relief thayers],NDC,N,V,640484015,9-digit NDC,Drug,0,0,0,0
1764277,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [8hr arthritis pain relief]",SPL,C,V,19f51f7a-767d-451a-a740-e539b9068fec,OTC Drug,Drug,0,0,0,0
42811140,FALSE,TRUE,FALSE,menthol 865.4mg/50mL TOPICAL SPRAY [eb302 arthritis relief],SPL,C,V,5e6cefe5-d345-4a93-b66b-eec57a2b3091,OTC Drug,Drug,0,0,0,0
42490821,FALSE,TRUE,FALSE,"Mild other seropositive rheumatoid arthritis, site unspecified",KCD7,N,V,M05.890,KCD7 code,Condition,0,0,0,0
44152689,FALSE,TRUE,FALSE,Arthritis Pain Reliever Herbalife,DPD,N,V,DPD118462,Brand Name,Drug,0,0,0,0
45669956,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [tylenol arthritis pain]",SPL,C,V,19364304-ccf2-44af-90c6-bf59514d860f,OTC Drug,Drug,0,0,0,0
36486421,FALSE,TRUE,FALSE,"ARTHRITIS/JOINTS - gnaphalium polycephalum, berberis vulgaris, cimicifuga racemosa, cinchona officinalis, colocynthis, ledum palustre, ranunculus bulbosus, aesculus hippocastanum, borax, cuprum aceticum, kali carbonicum, pulsatilla (vulgaris), secale corn",NDC,N,V,43742094601,11-digit NDC,Drug,0,0,0,0
44381821,FALSE,TRUE,FALSE,menthol 12.5mg/g TOPICAL CREAM [arthritis relief],SPL,C,V,4e785a4b-c840-3b57-e054-00144ff8d46c,OTC Drug,Drug,0,0,0,0
46346250,FALSE,TRUE,FALSE,"ARTHRITIS THERAPY - apis mellifera, bryonia alba root, calcium fluoride, lithium carbonate, toxicodendron pubescens leaf, ruta graveolens flowering top, salicylic acid tablet, orally disintegrating",NDC,N,V,17312002614,11-digit NDC,Drug,0,0,0,0
46238280,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [berkley and jensen arthritis pain relief]",SPL,C,V,04ad3a6c-9a2b-4b76-9bde-be07563ef33a,OTC Drug,Drug,0,0,0,0
1011920,FALSE,TRUE,FALSE,Knee injury and osteoarthritis outcome score,LOINC,N,V,LP156423-8,LOINC Component,Observation,0,0,0,0
44384326,FALSE,TRUE,FALSE,naproxen sodium 220mg/1 ORAL TABLET [aleve easy open arthritis cap],SPL,C,V,5499ffef-c5f4-0a5b-e054-00144ff8d46c,OTC Drug,Drug,0,0,0,0
764281,FALSE,TRUE,FALSE,Education about arthritis,SNOMED,S,V,452961000124105,Procedure,Procedure,0,0,0,0
42490827,FALSE,TRUE,FALSE,"Mild seropositive rheumatoid arthritis, unspecified, multiple sites",KCD7,N,V,M05.900,KCD7 code,Condition,0,0,0,0
44364411,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [care one arthritis pain relief temporary minor]",SPL,C,V,00739173-ed79-4433-8b1d-9691190b434e,OTC Drug,Drug,0,0,0,0
45896114,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [care one arthritis pain relief temporary minor]",SPL,C,V,87d67ed5-1b92-49b8-bd1a-497293c62004,OTC Drug,Drug,0,0,0,0
45374623,FALSE,TRUE,FALSE,THERMOPHORE ARTHRITIS PAD,NDC,N,V,40337001770,11-digit NDC,Drug,0,0,0,0
44407873,FALSE,TRUE,FALSE,"apis mellifica, bryonia, causticum, colchicum autumnale, kalmia latifolia, ledum palustre, pulsatill... 30[hp_X]/mL ORAL LIQUID [arthritis hp]",SPL,C,V,fd47bef5-8cdd-444d-b145-2f531a4f611a,OTC Drug,Drug,0,0,0,0
42883597,FALSE,TRUE,FALSE,"causticum, colchicum autumnale, benzoicum acidum, apis mellifica, arsenicum album, arnica montana, n... 3[hp_X]/1 / 4[hp_X]/1 / 6[hp_X]/1 / 7[hp_X]/1 / 8[hp_X]/1 ORAL PELLET [arthritis relief]",SPL,C,V,9cbf852f-1c70-13ea-e053-2995a90a7878,OTC Drug,Drug,0,0,0,0
45796967,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [arthritis pain reliever]",SPL,C,V,b656472f-478f-4361-a0d8-fef0302f4977,OTC Drug,Drug,0,0,0,0
42869847,FALSE,TRUE,FALSE,Hip Dysfunction and Osteoarthritis Outcome Score [HOOS],LOINC,S,V,72092-0,Survey,Observation,0,0,0,0
19118886,FALSE,TRUE,FALSE,Acetaminophen 500 MG [Arthritis Foundation MS],RxNorm,N,D,570047,Branded Drug Comp,Drug,0,0,0,0
35622726,FALSE,TRUE,FALSE,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Effect on family life domain total score,SNOMED,S,V,764898006,Observable Entity,Observation,0,0,0,0
4102493,FALSE,TRUE,FALSE,Polyneuropathy in rheumatoid arthritis,SNOMED,S,V,193180002,Clinical Finding,Condition,153938,12,153938,12
42490977,FALSE,TRUE,FALSE,"Severe other specified rheumatoid arthritis, other",KCD7,N,V,M06.882,KCD7 code,Condition,0,0,0,0
37395507,FALSE,TRUE,FALSE,Rheumatoid Arthritis Impact of Disease questionnaire score,SNOMED,S,V,1048311000000106,Observable Entity,Observation,0,0,0,0
44549897,FALSE,TRUE,FALSE,ACETAMINOPHEN 650 MG [ARTHRITIS PAIN EXTENDED RELIEF],DPD,N,D,OMOP199347,Branded Drug Comp,Drug,0,0,0,0
1561218,FALSE,TRUE,FALSE,"arnica montana, bryonia alba, chamomilla,hypericum perforatum, kalmia latifolia leaf,kalmia latifoli... 8[hp_X]/4g / 18[hp_X]/4g SUBLINGUAL PELLET [arthritis relief]",SPL,C,V,7d8e7859-7819-01ef-e053-2991aa0ad008,OTC Drug,Drug,0,0,0,0
4167092,FALSE,TRUE,FALSE,Arthritis/arthrosis,SNOMED,S,V,274135002,Clinical Finding,Condition,0,0,0,0
45661211,FALSE,TRUE,FALSE,"ACETAMINOPHEN ARTHRITIS PAIN - acetaminophen tablet, film coated, extended release",SPL,C,V,8009d3bb-8bf2-46bb-83dc-0f375f1eb137,OTC Drug,Drug,0,0,0,0
45672509,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [arthritis pain reliever]",SPL,C,V,8e39026d-40d6-4235-8422-08408281f3f6,OTC Drug,Drug,0,0,0,0
46351910,FALSE,TRUE,FALSE,"ARTHRITIS PAIN REAL RELIEF - causticum, colchicum autumnal, benzoicum acidum, apis mellifica, arnica montana, natrum carbonicum tablet, chewable",NDC,N,V,60512603600,11-digit NDC,Drug,0,0,0,0
45683131,FALSE,TRUE,FALSE,"apis mellifera, bryonia alba root, causticum, colchicum autumnale bulb, kalmia latifolia leaf, ledum... 30[hp_X]/mL ORAL LIQUID [arthritis hp]",SPL,C,V,73b8ff54-c486-48e4-92b2-d70e5f790f89,OTC Drug,Drug,0,0,0,0
44619174,FALSE,TRUE,FALSE,CAMPHOR / MENTHOL CREAM [FLEXOGAN ARTHRITIS PAIN],DPD,N,D,2245424,Branded Drug Form,Drug,0,0,0,0
42490813,FALSE,TRUE,FALSE,"Severe other seropositive rheumatoid arthritis, ankle and foot",KCD7,N,V,M05.872,KCD7 code,Condition,0,0,0,0
45649016,FALSE,TRUE,FALSE,"ARTHRITIS PAIN RELIEVER - acetaminophen tablet, film coated, extended release",SPL,C,V,5028c116-d0e3-4e30-8fa8-caaf08d99ec7,OTC Drug,Drug,0,0,0,0
1186620,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, EXTENDED RELEASE [tylenol 8 hr arthritis pain]",SPL,C,V,038eebcb-a31b-4f25-8d9d-1b9bf7e89eeb,OTC Drug,Drug,0,0,0,0
44379093,FALSE,TRUE,FALSE,menthol 50mg/mL TOPICAL CREAM [dusel cool arthritis dead sea salt therapy],SPL,C,V,48a7a01e-3454-45bf-e054-00144ff88e88,OTC Drug,Drug,0,0,0,0
44376348,FALSE,TRUE,FALSE,osteoarthritica 7mg/50mL TOPICAL OIL [osteoarthritica synergy for treatment of osteoarthritis],SPL,C,V,41575b52-9162-1671-e054-00144ff8d46c,OTC Drug,Drug,0,0,0,0
19055175,FALSE,TRUE,FALSE,Arthritis Foundation MS,RxNorm,N,D,215414,Brand Name,Drug,0,0,0,0
19071673,FALSE,TRUE,FALSE,Tylenol Arthritis Extended Release,RxNorm,N,D,284905,Brand Name,Drug,0,0,0,0
35527156,FALSE,TRUE,FALSE,horse chestnut and ruta graveolens flowering top 30[hp_C]/1000mL TOPICAL SOLUTION/ DROPS [osteoarthritis pain management],NDC,N,D,51393759002,11-digit NDC,Drug,0,0,0,0
46301810,FALSE,TRUE,FALSE,"ARTHRITIS PAIN FORMULA - arnica montana, black cohosh, guaiacum officinale resin, bryonia alba root, and toxicodendron pubescens leaf tablet, soluble",SPL,C,V,a803452d-b031-4ba1-b14a-8dd07e978463,OTC Drug,Drug,0,0,0,0
45876549,FALSE,TRUE,FALSE,Other arthritis,LOINC,S,V,LA14308-3,Answer,Meas Value,0,0,0,0
45663034,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [premier value arthritis pain reliever]",SPL,C,V,d5e7572a-ae59-4bf0-a8e8-3200cea61dbd,OTC Drug,Drug,0,0,0,0
45699039,FALSE,TRUE,FALSE,EB302 ARTHRITIS RELIEF - menthol spray,SPL,C,V,5230276a-1dcb-4687-a8b8-1221393795e5,OTC Drug,Drug,0,0,0,0
21493860,FALSE,TRUE,FALSE,Methotrexate polyglutamates 1-5 and total panel - Red Blood Cells,LOINC,S,V,81630-6,Lab Test,Measurement,0,0,0,0
44342428,FALSE,TRUE,FALSE,ARTHRITIS RELIEF - menthol cream,SPL,C,V,150c99f8-4a5b-43f6-b13c-788c6f4e69bc,OTC Drug,Drug,0,0,0,0
35105908,FALSE,TRUE,FALSE,"diclofenac sodium 10mg/g TOPICAL GEL, KIT [voltaren arthritis pain]",SPL,C,V,2c31304c-eceb-4e25-9efa-bd894f36e22b,OTC Drug,Drug,0,0,0,0
42628608,FALSE,TRUE,FALSE,"Autoimmune (rheumatoid arthritis), analysis of 12 biomarkers using immunoassays, utilizing serum, prognostic algorithm reported as a disease activity score",CPT4,S,V,81490,CPT4,Observation,0,0,0,0
4332093,FALSE,TRUE,FALSE,Suspected inflammatory arthritis,SNOMED,S,V,431956005,Context-dependent,Observation,0,0,0,0
36466227,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [care one arthritis pain relief]",SPL,C,V,ea4c499b-938b-4c68-8ad0-58ed93f9e22f,OTC Drug,Drug,0,0,0,0
42490950,FALSE,TRUE,FALSE,"Mild other specified rheumatoid arthritis, forearm",KCD7,N,V,M06.830,KCD7 code,Condition,0,0,0,0
42491016,FALSE,TRUE,FALSE,"Mild rheumatoid arthritis, unspecified, lower leg",KCD7,N,V,M06.960,KCD7 code,Condition,0,0,0,0
35622731,FALSE,TRUE,FALSE,Salford Rheumatoid Arthritis Foot Evaluation Instrument Part B: Patient Preference Scale - Experiences with footwear domain total score,SNOMED,S,V,764903005,Observable Entity,Observation,0,0,0,0
2617898,FALSE,TRUE,FALSE,All quality actions for the applicable measures in the rheumatoid arthritis (ra) measures group have been performed for this patient,HCPCS,S,V,G8499,HCPCS,Observation,0,0,0,0
3079362,FALSE,TRUE,FALSE,Pyogenic arthritis of the pelvic region and thigh,Nebraska Lexicon,N,D,201463002,Clinical Finding,Condition,0,0,0,0
40401311,FALSE,TRUE,FALSE,[X]Other specified rheumatoid arthritis,SNOMED,N,D,203732006,Clinical Finding,Condition,0,0,0,0
35507930,FALSE,TRUE,FALSE,DAREDEVIL STRENGTH MUSCLE AND ARTHRITIS PAIN RELIEVING - menthol gel,SPL,C,V,9a8e0e3d-b56b-420a-ae7c-cc53460ef1ec,OTC Drug,Drug,0,0,0,0
38001323,FALSE,TRUE,FALSE,Septic arthritis w CC,DRG,S,V,549,MS-DRG,Observation,0,0,0,0
45793080,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [arthritis pain reliever]",SPL,C,V,8fa5d478-4b57-48f2-80ef-746f8f8953b6,OTC Drug,Drug,0,0,0,0
45658969,FALSE,TRUE,FALSE,ARTHRITIS LEADER - trolamine salicylate cream,SPL,C,V,14212b04-b9da-45c4-a009-02b9fb894130,OTC Drug,Drug,0,0,0,0
44392273,FALSE,TRUE,FALSE,"acetaminophen 650mg/1 ORAL TABLET, FILM COATED, EXTENDED RELEASE [arthritis pain relief temporary minor]",SPL,C,V,7977f48b-7a50-4ab9-9735-68f8860fa745,OTC Drug,Drug,0,0,0,0
44379668,FALSE,TRUE,FALSE,histamine dihydrochloride .025g/100g TOPICAL CREAM [pain relieving arthritis],SPL,C,V,49b0ece6-584a-7133-e054-00144ff8d46c,OTC Drug,Drug,0,0,0,0
40401302,FALSE,TRUE,FALSE,[X]Arthritis in other infectious and parasitic diseases classified elsewhere,SNOMED,N,D,203724003,Clinical Finding,Condition,0,0,0,0
44106712,FALSE,TRUE,FALSE,Camphor 0.02 MG/ML / Menthol 0.02 MG/ML / methyl salicylate 0.01 MG/ML [Arthritis Pain Reliever Herbalife],RxNorm Extension,S,V,OMOP1101343,Branded Drug Comp,Drug,0,0,0,0
44383018,FALSE,TRUE,FALSE,histamine dihydrochloride .025g/100g TOPICAL CREAM [pain relieving arthritis],SPL,C,V,51550fa6-2b41-2fd2-e054-00144ff8d46c,OTC Drug,Drug,0,0,0,0
42490994,FALSE,TRUE,FALSE,"Unspecified rheumatoid arthritis, unspecified, shoulder region",KCD7,N,V,M06.919,KCD7 code,Condition,0,0,0,0
44405962,FALSE,TRUE,FALSE,"gnaphalium polycephalum, berberis vulgaris, cimicifuga racemosa, cinchona officinalis, colocynthis, ... 101/mL / 3[hp_X]/mL / 4[hp_X]/mL / 6[hp_X]/mL / 8[hp_X]/mL / 10[hp_X]/mL / 12[hp_C]/mL / 12[hp_X]/mL ORAL LIQUID [arthritis joints]",SPL,C,V,ed53a297-1327-4569-9fd4-981a9161ea00,OTC Drug,Drug,0,0,0,0
