conceptId,isExcluded,includeDescendants,includeMapped,conceptName,vocabularyId,standardConcept,invalidReason,conceptCode,conceptClassId,domainId,rc,dbc,drc,ddbc
35106033,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal],SPL,C,V,5847ba25-e369-468f-8eb2-c1242dda37b0,OTC Drug,Drug,0,0,0,0
45269496,FALSE,TRUE,FALSE,RHEUM OFFICINALE ROOT 30 [hp_C]/mL PELLET [Diarrhea],NDC,N,V,064117175,9-digit NDC,Drug,0,0,0,0
44520782,FALSE,TRUE,FALSE,DIARRHEA RELIEF,DPD,N,D,OMOP105188,Brand Name,Drug,0,0,0,0
44778027,FALSE,TRUE,FALSE,"ANTI-DIARRHEAL - loperamide hydrochloride capsule, liquid filled",SPL,C,V,60bc8f05-f35e-45e0-ba3b-c82a87d60f5b,OTC Drug,Drug,0,0,0,0
45684734,FALSE,TRUE,FALSE,"ANTI DIARRHEAL - loperamide hydrochloride tablet, film coated",SPL,C,V,be8f1c7d-fd4e-48d4-80b0-1d92a2ba6a70,OTC Drug,Drug,0,0,0,0
44121611,FALSE,TRUE,FALSE,Loperamide Oral Tablet [Diarrhea Relief],RxNorm Extension,S,V,OMOP1116242,Branded Drug Form,Drug,0,0,0,0
37024374,FALSE,TRUE,FALSE,Bovine diarrhea virus 2 Ab,LOINC,N,V,LP37392-5,LOINC Component,Observation,0,0,0,0
4047170,FALSE,TRUE,FALSE,Bovine rhinotracheitis - virus diarrhoea - respiratory syncytial virus vaccine,SNOMED,N,D,12226003,Pharma/Biol Product,Observation,0,0,0,0
44149958,FALSE,TRUE,FALSE,Anti-Diarrheal,DPD,N,V,DPD117891,Brand Name,Drug,0,0,0,0
736155,FALSE,TRUE,FALSE,"ANTI-DIARRHEAL - loperamide hydrochloride capsule, liquid filled",SPL,C,V,440fb3ce-4106-4169-b187-cfbfdd2f42c1,OTC Drug,Drug,0,0,0,0
1751711,FALSE,TRUE,FALSE,PEPTO DIARRHEA - bismuth subsalicylate suspension,SPL,C,V,8517edac-fda7-7a49-e053-2a91aa0a24cd,OTC Drug,Drug,0,0,0,0
3080366,FALSE,TRUE,FALSE,Bovine rhinotracheitis - virus diarrhea - parainfluenza 3 vaccine - haemophilus somnus - campylobacter fetus - leptospira canicola- grippotyphosa - hardjo - icterohaemorrhagiae - pomona bacterin,Nebraska Lexicon,N,D,25524009,Pharma/Biol Product,Drug,0,0,0,0
45679341,FALSE,TRUE,FALSE,mercuric sulfate 30[hp_C]/mL ORAL PELLET [burning diarrhea],SPL,C,V,c1996908-9dbf-433d-936e-747518762d11,OTC Drug,Drug,0,0,0,0
21601355,FALSE,TRUE,FALSE,Rota virus diarrhea vaccines,ATC,C,V,J07BH,ATC 4th,Drug,0,0,0,0
45884747,FALSE,TRUE,FALSE,Diarrhea,LOINC,S,V,LA15424-7,Answer,Meas Value,0,0,0,0
42813537,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [anti diarrheal]",SPL,C,V,62d7e2d4-a142-5faf-e053-2a91aa0a8e58,OTC Drug,Drug,0,0,0,0
770778,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,8aada54f-59db-4244-9046-1f2a8952fc5a,OTC Drug,Drug,0,0,0,0
1565548,FALSE,TRUE,FALSE,"loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal loperamide hcl, 2 mg caplets]",SPL,C,V,f7b837ac-25c0-43ec-9ec3-8f6850e34317,OTC Drug,Drug,0,0,0,0
3078596,FALSE,TRUE,FALSE,Bovine rhinotracheitis - virus diarrhea vaccine - haemophilus somnus - leptospira canicola - grippotyphosa - hardjo - icterohaemorrhagiae - pomona bacterin,Nebraska Lexicon,N,D,72288002,Pharma/Biol Product,Drug,0,0,0,0
45671603,FALSE,TRUE,FALSE,"CARE ONE ANTI DIARRHEAL LOPERAMIDE HYDROCHLORIDE - loperamide hydrochloride tablet, film coated",SPL,C,V,639f7cc2-9fe4-43c3-a2bb-04bb528d74af,OTC Drug,Drug,0,0,0,0
4203635,FALSE,TRUE,FALSE,Porcine epidemic diarrhea virus,SNOMED,S,V,526005,Organism,Observation,0,0,0,0
36307348,FALSE,TRUE,FALSE,Porcine epidemic diarrhea virus S1 gene | Isolate,LOINC,N,D,LP264873-3,LOINC Hierarchy,Measurement,0,0,0,0
46338334,FALSE,TRUE,FALSE,"DIARRHEA - pyrogenium, aconitum nap., arg. nit., arsenicum alb., baptisia, bryonia, carbo veg., chamomilla, cinchona, collinsonia, colocynthis, elaterium, gelsemium, ipecac., iris versicolor, lycopodium, podoph. pelt., raphanus, tabacum, vaccinium, zingib",NDC,N,V,55714226100,11-digit NDC,Drug,0,0,0,0
45797405,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [kirkland signature anti diarrheal]",SPL,C,V,bae0264d-a8cf-4519-832c-d825a0c17463,OTC Drug,Drug,0,0,0,0
37058909,FALSE,TRUE,FALSE,Bovine diarrhea virus | Serum | Microbiology,LOINC,C,V,LP379207-6,LOINC Hierarchy,Measurement,0,0,0,0
46297613,FALSE,TRUE,FALSE,INDIGESTION DIARRHEA - nutmeg pellet,SPL,C,V,61590779-7650-4686-903e-ac36170701c5,OTC Drug,Drug,0,0,0,0
799423,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti diarrheal],SPL,C,V,7a4256cf-5d28-4558-9de6-c16f9c9ec809,OTC Drug,Drug,0,0,0,0
45234617,FALSE,TRUE,FALSE,"Loperamide Hydrochloride 2 mg/1 TABLET, FILM COATED [sunmark anti diarrheal]",NDC,N,V,049348529,9-digit NDC,Drug,0,0,0,0
46352010,FALSE,TRUE,FALSE,"DIARRHEA - aconitum nap., arg. nit., arsenicum alb., baptisia, bryonia, carbo veg., chamomilla, cinchona, collinsonia, colocynthis, elaterium, gelsemium, ipecac., iris versicolor, lycopodium, mag. carb., phosphorus, podoph. pelt., rheum, sulphur, tabacum,",NDC,N,V,55714151100,11-digit NDC,Drug,0,0,0,0
45645427,FALSE,TRUE,FALSE,"ANTI DIARRHEAL - loperamide hcl tablet, film coated",SPL,C,V,a89682f7-41f2-47cb-ae49-995a6216abd7,OTC Drug,Drug,0,0,0,0
44370556,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal],SPL,C,V,2ba4b28f-8e04-4f69-ac53-6c15bac414ae,OTC Drug,Drug,0,0,0,0
37292073,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal],SPL,C,V,b30cede1-cc4e-4e2d-8a78-80ddfd22573e,OTC Drug,Drug,0,0,0,0
1393312,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal],SPL,C,V,f518c120-dfe2-4c46-be3a-42a91664ba4f,OTC Drug,Drug,0,0,0,0
45371317,FALSE,TRUE,FALSE,"LOPERAMIDE HYDROCHLORIDE 2 mg/1 CAPSULE, LIQUID FILLED [Anti-Diarrheal]",NDC,N,V,055315520,9-digit NDC,Drug,0,0,0,0
1764575,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [anti diarrheal]",SPL,C,V,8ec6e3e6-c6c4-6ace-e053-2a95a90acce3,OTC Drug,Drug,0,0,0,0
45047122,FALSE,TRUE,FALSE,"LOPERAMIDE HYDROCHLORIDE 2 mg/1 CAPSULE, LIQUID FILLED [Anti-Diarrheal]",NDC,N,V,050804520,9-digit NDC,Drug,0,0,0,0
42662554,FALSE,TRUE,FALSE,"loperamide hydrochloride, simethicone 2mg/1 / 125mg/1 ORAL TABLET [anti diarrheal plus anti gas]",SPL,C,V,5837d9fd-2844-42a6-86b3-91fa1b9bad7f,OTC Drug,Drug,0,0,0,0
44815900,FALSE,TRUE,FALSE,pectin 8 MG/ML [Sentry Anti-Diarrhea],RxNorm,S,V,1495180,Branded Drug Comp,Drug,0,0,0,0
45624369,FALSE,TRUE,FALSE,"UP AND UP ANTI DIARRHEAL - loperamide hydrochloride tablet, film coated",SPL,C,V,ddb70e85-168e-451a-ac04-f6a46721a557,OTC Drug,Drug,0,0,0,0
37603209,FALSE,TRUE,FALSE,"loperamide hydrochloride, simethicone 2mg/1 / 125mg/1 ORAL TABLET [up and up anti diarrheal anti gas]",SPL,C,V,c9caed2e-aa04-4684-96fa-3b6291d4188c,OTC Drug,Drug,0,0,0,0
37495014,FALSE,TRUE,FALSE,loperamide hcl 1mg/7.5mL ORAL SUSPENSION [leader anti diarrheal],SPL,C,V,b7201fd5-52c2-477c-8200-10b5904f6a87,OTC Drug,Drug,0,0,0,0
42808080,FALSE,TRUE,FALSE,"loperamide hcl 2mg/1 ORAL TABLET, FILM COATED [7 select anti diarrheal]",SPL,C,V,128cf85a-714a-419d-a006-f4fe12eb5e04,OTC Drug,Drug,0,0,0,0
4280391,FALSE,TRUE,FALSE,INVESTIGATIONAL ANTI-DIARRHEAL DRUGS,VA Class,N,V,IN840,VA Class,Drug,0,0,0,0
45692262,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [dg health anti diarrheal]",SPL,C,V,19c83731-db14-477b-9e1b-e7b58dd0a38b,OTC Drug,Drug,0,0,0,0
36207841,FALSE,TRUE,FALSE,Bovine diarrhea virus | Tissue and Smears,LOINC,N,D,LP256926-9,LOINC Hierarchy,Measurement,0,0,0,0
44393622,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [kirkland signature anti diarrheal]",SPL,C,V,84a1565b-89de-4843-814f-4b60a736ba60,OTC Drug,Drug,0,0,0,0
45319836,FALSE,TRUE,FALSE,Loperamides 2 mg/1 TABLET [Anti-Diarrheal],NDC,N,V,041163375,9-digit NDC,Drug,0,0,0,0
40000699,FALSE,TRUE,FALSE,Loperamide 0.2 MG/ML Oral Solution [Anti-Diarrheal],RxNorm,N,D,211624,Branded Drug,Drug,0,0,0,0
37410721,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal],SPL,C,V,3ee4a13b-5d2e-49df-830a-b2f3068fd27c,OTC Drug,Drug,0,0,0,0
35507111,FALSE,TRUE,FALSE,"ANTI DIARRHEAL ANTI GAS - loperamide hydrochloride, simethicone tablet",SPL,C,V,35cff261-932e-4b2e-ab21-80969c27fa92,OTC Drug,Drug,0,0,0,0
46311683,FALSE,TRUE,FALSE,"DIARRHEA - aconitum nap., arg. nit., arsenicum alb., baptisia, bryonia, carbo veg., chamomilla, cinchona, collinsonia, colocynthis, elaterium, gelsemium, ipecac., iris versicolor, lycopodium, mag. carb., phosphorus, podoph. pelt., rheum, sulphur, tabacum,",SPL,C,V,cce1cc64-1f12-638a-12c0-c221428ef35b,OTC Drug,Drug,0,0,0,0
35106141,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal],SPL,C,V,7f65f816-66b2-41b2-b06a-184666784852,OTC Drug,Drug,0,0,0,0
4208250,FALSE,TRUE,FALSE,Bovine rhinotracheitis - virus diarrhea - parainfluenza 3 vaccine - leptospira canicola - grippotyphosa - hardjo - icterohaemorrhagiae - pomona bacterin,SNOMED,N,D,54979001,Pharma/Biol Product,Observation,0,0,0,0
1764970,FALSE,TRUE,FALSE,"loperamide hcl 2mg/1 ORAL TABLET, FILM COATED [health mart anti diarrheal]",SPL,C,V,c5183d1e-8c29-4705-8482-3c4bb526a85a,OTC Drug,Drug,0,0,0,0
736177,FALSE,TRUE,FALSE,"ANTI-DIARRHEAL - loperamide hydrochloride capsule, liquid filled",SPL,C,V,1a8f6a42-e74f-4725-b12e-b85c2d015191,OTC Drug,Drug,0,0,0,0
42866073,FALSE,TRUE,FALSE,"DIARRHEA - nux vomica, podophyllum peltatum, veratrum album spray",SPL,C,V,3a4e8aa0-285f-44b0-8495-24d3ed48dfbd,Animal Drug,Drug,0,0,0,0
42883692,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,9cd5d4c5-54d5-1688-e053-2a95a90a2a97,OTC Drug,Drug,0,0,0,0
46327861,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [kirkland signature anti diarrheal]",SPL,C,V,b67d3c4f-c6e6-4298-87c4-7f585a5b53b5,OTC Drug,Drug,0,0,0,0
1565593,FALSE,TRUE,FALSE,magnesium cation 30[hp_C]/mL ORAL PELLET [diarrhea dyspepsia],SPL,C,V,fec63468-4320-4a63-8167-7c06807a833f,OTC Drug,Drug,0,0,0,0
3001678,FALSE,TRUE,FALSE,Diarrhea [HIV-SSC],LOINC,S,V,28379-6,Survey,Observation,0,0,0,0
591428,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,70418ef4-d06d-4e4e-98bc-89d4468ef8bf,OTC Drug,Drug,0,0,0,0
37602656,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,1fd5bf1d-e90e-47d4-9179-8b698531a738,OTC Drug,Drug,0,0,0,0
46343108,FALSE,TRUE,FALSE,DRY COUGH DIARRHEA - sodium cation pellet,NDC,N,V,64117011801,11-digit NDC,Drug,0,0,0,0
37043314,FALSE,TRUE,FALSE,Bovine diarrhea virus Ag | Serum | Microbiology,LOINC,C,V,LP379215-9,LOINC Hierarchy,Measurement,0,0,0,0
36513470,FALSE,TRUE,FALSE,"DIARRHEA - GAS - pyrogenium, aconitum nap., arg. nit., arsenicum alb., baptisia, bryonia, carbo veg., chamomilla, cinchona, collinsonia, colocynthis, elaterium, gelsemium, ipecac., iris versicolor, lycopodium, podoph. pelt., raphanus, tabacum, vaccinium,",NDC,N,D,55714428101,11-digit NDC,Drug,0,0,0,0
36513394,FALSE,TRUE,FALSE,"loperamide hcl 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,ff458f99-a21d-4129-823a-e78c5c8ff847,OTC Drug,Drug,0,0,0,0
45702499,FALSE,TRUE,FALSE,"EQUATE ANTI DIARRHEAL - loperamide hydrochloride tablet, film coated",SPL,C,V,f02b9ca5-2bf7-41b0-95e5-4f69a4b0f726,OTC Drug,Drug,0,0,0,0
37067644,FALSE,TRUE,FALSE,PEDV S INDEL strain S gene,LOINC,N,V,LP247770-3,LOINC Component,Observation,0,0,0,0
36000030,FALSE,TRUE,FALSE,DIARRHEA - podophyllum peltatum root pellet,SPL,C,V,900a8840-fc50-491c-b927-f5b8694130ca,OTC Drug,Drug,0,0,0,0
45337831,FALSE,TRUE,FALSE,ARSENIC TRIOXIDE - CUPRIC ARSENITE - VERATRUM ALBUM ROOT 6; 6; 6 [hp_C]/28g; [hp_C]/28g; [hp_C]/28g PELLET [Diarrhea],NDC,N,V,068428002,9-digit NDC,Drug,0,0,0,0
1719529,FALSE,TRUE,FALSE,"loperamide hcl 2mg/1 ORAL TABLET, FILM COATED [leader anti-diarrheal]",SPL,C,V,3a10a673-c891-423e-a5b8-6d8ae1c5ba6c,OTC Drug,Drug,0,0,0,0
37494518,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,a14befb9-4402-5be2-e053-2a95a90aea3f,OTC Drug,Drug,0,0,0,0
42810188,FALSE,TRUE,FALSE,"loperamide hcl 2mg/1 ORAL TABLET, FILM COATED [anti diarrheal]",SPL,C,V,48b4c2ce-d8c8-4519-860a-dfe871fc437d,OTC Drug,Drug,0,0,0,0
36471109,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [dg health anti diarrheal]",SPL,C,V,5ca2a2fc-1689-4021-ab2c-d6341de404fa,OTC Drug,Drug,0,0,0,0
44352283,FALSE,TRUE,FALSE,"DIARRHEA RELIEF - aloe socotrina, chamomilla, cinchona officinalis, colocynthis, croton tiglium, cuprum arsenicosum, gelsemium sempervirens, ipecacuanha, nux vomica, phosphoricum acidum, podophyllum peltatum, veratrum album liquid",SPL,C,V,6343af72-5945-423a-8571-9ca49fb069eb,OTC Drug,Drug,0,0,0,0
35904015,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal],SPL,C,V,ab26f040-8329-40e6-b123-91b5080af417,OTC Drug,Drug,0,0,0,0
44452498,FALSE,TRUE,FALSE,"DIARRHEA RELIEF - aloe socotrina, chamomilla, cinchona officinalis, colocynthis, croton tiglium, cuprum arsenicosum, gelsemium sempervirens, ipecacuanha, nux vomica, phosphoricum acidum, podophyllum peltatum, veratrum album liquid",NDC,N,V,57955502002,11-digit NDC,Drug,0,0,0,0
36107735,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [topcare anti diarrheal]",SPL,C,V,6c4a1be2-711e-42ac-a9cd-6fc199ef8519,OTC Drug,Drug,0,0,0,0
45691158,FALSE,TRUE,FALSE,"aconitum nap., arg. nit., arsenicum alb., baptisia, bryonia, carbo veg., chamomilla, cinchona, colli... 3[hp_X]/mL / 15[hp_X]/mL ORAL LIQUID [diarrhea]",SPL,C,V,e59064e0-9029-05c9-5a1c-9dd351c83670,OTC Drug,Drug,0,0,0,0
46346760,FALSE,TRUE,FALSE,COLIC DIARRHEA - araneus diadematus pellet,NDC,N,V,64117030501,11-digit NDC,Drug,0,0,0,0
40000753,FALSE,TRUE,FALSE,Loperamide Oral Solution [Anti-Diarrheal],RxNorm,N,D,364681,Branded Drug Form,Drug,0,0,0,0
44366786,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,1525cd5b-5f36-4a89-95c1-d6b211ff49c4,OTC Drug,Drug,0,0,0,0
4230795,FALSE,TRUE,FALSE,Bovine rhinotracheitis - virus diarrhea - parainfluenza 3 vaccine - hemophilus somnus - leptospira canicola - grippotyphosa - hardjo - icterohemorrhagiae - pomona bacterin,SNOMED,N,D,88979000,Pharma/Biol Product,Observation,0,0,0,0
19119021,FALSE,TRUE,FALSE,attapulgite 40 MG/ML [Diarrhea and Cramp],RxNorm,S,V,570212,Branded Drug Comp,Drug,0,0,0,0
44860083,FALSE,TRUE,FALSE,"LOPERAMIDE HYDROCHLORIDE 2 mg/1 CAPSULE, LIQUID FILLED [Anti-Diarrheal]",NDC,N,V,055910520,9-digit NDC,Drug,0,0,0,0
46243778,FALSE,TRUE,FALSE,loperamide hydrochloride 2mg/1 ORAL TABLET [up and up anti diarrheal],SPL,C,V,cec1e3e0-9d96-4aea-ab2a-e2c911c85fb8,OTC Drug,Drug,0,0,0,0
46312865,FALSE,TRUE,FALSE,"BHI DIARRHEA - aloe, activated charcoal, citrullus colocynthis fruit pulp, cupric acetate, ferrum phosphoricum, podophyllum, potentilla erecta root, and veratrum album root tablet",SPL,C,V,6e58f888-429a-4497-8fe5-4ccd829fcb28,OTC Drug,Drug,0,0,0,0
44402956,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal loperamide hcl]",SPL,C,V,d2f9ece0-36f9-4271-9e35-1b2ef9d2697d,OTC Drug,Drug,0,0,0,0
44978744,FALSE,TRUE,FALSE,Loperamide HCl 1 mg/5mL SOLUTION [SUNMARK ANTI DIARRHEAL],NDC,N,V,049348277,9-digit NDC,Drug,0,0,0,0
44363372,FALSE,TRUE,FALSE,DG HEALTH ANTI DIARRHEAL - loperamide hcl suspension,SPL,C,V,bd8c0b27-ecd9-462a-8cff-4505069d459b,OTC Drug,Drug,0,0,0,0
36210051,FALSE,TRUE,FALSE,Porcine epidemic diarrhea virus | XXX,LOINC,N,D,LP260024-7,LOINC Hierarchy,Measurement,0,0,0,0
44368210,FALSE,TRUE,FALSE,arsenic trioxide - cupric arsenite - veratrum album root 6[hp_C]/28g ORAL PELLET [diarrhea],SPL,C,V,20cb31bf-7275-4b77-bf64-4967c272af4f,OTC Drug,Drug,0,0,0,0
45644260,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL CAPSULE [anti-diarrheal],SPL,C,V,72f7b056-28c8-4324-8322-693bb56c7f96,OTC Drug,Drug,0,0,0,0
46305852,FALSE,TRUE,FALSE,ANTI DIARRHEAL - loperamide hcl tablet,SPL,C,V,ab80a1a9-59d7-40e9-b2ee-5af7b81a4851,OTC Drug,Drug,0,0,0,0
44395011,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,8fc69b8e-642a-49cd-b3fe-257fbe3a00fb,OTC Drug,Drug,0,0,0,0
36697951,FALSE,TRUE,FALSE,"loperamide hcl 2mg/1 ORAL TABLET, COATED [anti-diarrheal]",SPL,C,V,aef1637a-caed-477d-8255-aff1358b1849,OTC Drug,Drug,0,0,0,0
46315320,FALSE,TRUE,FALSE,ANTI-DIARRHEAL - loperamide hcl tablet,SPL,C,V,04beeb8a-e97d-4829-ad80-a960752af181,OTC Drug,Drug,0,0,0,0
37074803,FALSE,TRUE,FALSE,PEDV prototype and S INDEL strain S gene panel,LOINC,N,V,LP247809-9,LOINC Component,Observation,0,0,0,0
44375392,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [good sense anti diarrheal]",SPL,C,V,3ede7f4c-6d0a-4619-857d-cd5755e0764c,OTC Drug,Drug,0,0,0,0
36000881,FALSE,TRUE,FALSE,croton oil 30[hp_C]/mL ORAL PELLET [diarrhea],SPL,C,V,880923c6-fc40-4649-9c14-8be2a638054a,OTC Drug,Drug,0,0,0,0
37068158,FALSE,TRUE,FALSE,Porcine epidemic diarrhea virus neutralizing antibody | Serum | Microbiology,LOINC,C,V,LP379483-3,LOINC Hierarchy,Measurement,0,0,0,0
45764486,FALSE,TRUE,FALSE,Anti-diarrhea mucosal barrier,SNOMED,S,V,701180004,Physical Object,Device,0,0,0,0
45658047,FALSE,TRUE,FALSE,GOOD NEIGHBOR PHARMACY ANTI DIARRHEAL - loperamide hcl solution,SPL,C,V,e6f5d456-c674-4b93-80b4-2a57e23bf8ed,OTC Drug,Drug,0,0,0,0
1010914,FALSE,TRUE,FALSE,I have to limit my physical activity because of diarrhea in the past 7 days,LOINC,N,V,LP146912-3,LOINC Component,Observation,0,0,0,0
37053387,FALSE,TRUE,FALSE,Bovine diarrhea virus RNA | XXX | Microbiology,LOINC,C,V,LP379221-7,LOINC Hierarchy,Measurement,0,0,0,0
44371401,FALSE,TRUE,FALSE,loperamide hcl 2mg/1 ORAL TABLET [anti-diarrheal],SPL,C,V,2f58ad84-f1ff-42d2-9f77-9649c6f6f7d4,OTC Drug,Drug,0,0,0,0
42662821,FALSE,TRUE,FALSE,"aesculus hippocastanum, juglans regia, valeriana officinalis, aconitum napellus, argentum nitricum, ... 6[hp_X]/mL / 15[hp_X]/mL ORAL LIQUID [diarrhea]",SPL,C,V,9d732596-4e9d-55b4-e053-2995a90af5ba,OTC Drug,Drug,0,0,0,0
40485515,FALSE,TRUE,FALSE,Bovine viral diarrhea virus 2 antibody,SNOMED,N,D,444250005,Substance,Observation,0,0,0,0
42867029,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,a13adccc-158d-156d-e053-2995a90aea8b,OTC Drug,Drug,0,0,0,0
36697578,FALSE,TRUE,FALSE,"pyrogenium, aconitum nap., arg. nit., arsenicum alb., baptisia, bryonia, carbo veg., chamomilla, cin... 6[hp_X]/mL / 15[hp_X]/mL / 30[hp_X]/mL ORAL LIQUID [diarrhea]",SPL,C,V,92ed2e44-e7fd-dca0-e053-2a95a90a58e7,OTC Drug,Drug,0,0,0,0
36199711,FALSE,TRUE,FALSE,"UP AND UP ANTI DIARRHEAL ANTI GAS - loperamide hydrochloride, simethicone tablet",SPL,C,V,ef75085c-95df-4901-9c97-069fcfc3eef7,OTC Drug,Drug,0,0,0,0
45632378,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,4a528336-6dd8-445a-aaf3-2f87c1199059,OTC Drug,Drug,0,0,0,0
44371808,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL TABLET, FILM COATED [anti diarrheal]",SPL,C,V,31609d95-13e8-4ba5-94e4-762f586471a3,OTC Drug,Drug,0,0,0,0
36463704,FALSE,TRUE,FALSE,"loperamide hydrochloride 2mg/1 ORAL CAPSULE, LIQUID FILLED [anti-diarrheal]",SPL,C,V,1fd40fe4-b4a7-4748-8abc-50686384df3d,OTC Drug,Drug,0,0,0,0
