conceptId,isExcluded,includeDescendants,includeMapped,conceptName,vocabularyId,standardConcept,invalidReason,conceptCode,conceptClassId,domainId,rc,dbc,drc,ddbc
440464,FALSE,TRUE,FALSE,Complication following molar AND/OR ectopic pregnancy,SNOMED,S,V,2989004,Clinical Finding,Condition,136730,16,290225,18
441005,FALSE,TRUE,FALSE,Secondary angle-closure glaucoma with pupillary block,SNOMED,S,V,193561006,Clinical Finding,Condition,20560,13,20560,13
441494,FALSE,TRUE,FALSE,Adverse reaction to peripheral nerve and plexus blocking anesthetic,SNOMED,S,V,218726009,Clinical Finding,Observation,0,0,0,0
443198,FALSE,TRUE,FALSE,Ganglion-blocker poisoning,SNOMED,S,V,212694004,Clinical Finding,Condition,2822,15,2822,15
444070,FALSE,TRUE,FALSE,Tachycardia,SNOMED,S,V,3424008,Clinical Finding,Condition,50256189,22,50407539,22
593210,FALSE,TRUE,FALSE,"BOTANIC TWENTY DAILY SUNBLOCK SPF50 - octinoxate, titanium dioxide lotion",NDC,N,V,71364000401,11-digit NDC,Drug,0,0,0,0
709914,FALSE,TRUE,FALSE,"Permanent fallopian tube occlusion with degradable biopolymer implant, transcervical approach, including transvaginal ultrasound",CPT4,S,V,0567T,CPT4,Procedure,0,0,0,0
709915,FALSE,TRUE,FALSE,"Introduction of mixture of saline and air for sonosalpingography to confirm occlusion of fallopian tubes, transcervical approach, including transvaginal ultrasound and pelvic ultrasound",CPT4,S,V,0568T,CPT4,Procedure,0,0,0,0
709918,FALSE,TRUE,FALSE,"Insertion or replacement of implantable cardioverter-defibrillator system with substernal electrode(s), including all imaging guidance and electrophysiological evaluation (includes defibrillation threshold evaluation, induction of arrhythmia, evaluatio...",CPT4,S,V,0571T,CPT4,Procedure,0,0,0,0
709923,FALSE,TRUE,FALSE,"Electrophysiological evaluation of implantable cardioverter-defibrillator system with substernal electrode (includes defibrillation threshold evaluation, induction of arrhythmia, evaluation of sensing for arrhythmia termination, and programming or repr...",CPT4,S,V,0577T,CPT4,Procedure,0,0,0,0
718276,FALSE,TRUE,FALSE,Tertiary Lymphoid Structures,NDFRT,N,V,N0000192935,Ind / CI,Drug,0,0,0,0
718389,FALSE,TRUE,FALSE,Antagomirs,NDFRT,N,V,N0000193162,Chemical Structure,Drug,0,0,0,0
718510,FALSE,TRUE,FALSE,Potassium Channel Blocker,NDFRT,N,V,N0000192795,Pharmacologic Class,Drug,0,0,0,0
723674,FALSE,TRUE,FALSE,BETA-BLOCKING AGENTS,EphMRA ATC,C,V,C7,ATC 2nd,Drug,0,0,0,0
723697,FALSE,TRUE,FALSE,Angiotensin-II antagonist combinations with beta-blockers,EphMRA ATC,C,V,C9D2,ATC 4th,Drug,0,0,0,0
763916,FALSE,TRUE,FALSE,Prescription of beta blocker,SNOMED,S,V,448541000124102,Procedure,Procedure,0,0,0,0
765151,FALSE,TRUE,FALSE,Beta blocker not prescribed,SNOMED,S,V,4151000175101,Context-dependent,Observation,0,0,0,0
772995,FALSE,TRUE,FALSE,"ELASTOLOGY AGE BLOCKER MOISTURIZER AND SPF 30 SUNSCREEN - octinoxate, octisalate, oxybenzone, and titanium dioxide cream",SPL,C,V,8ccbe9c5-11d4-4844-8883-bb8f5655c5c2,OTC Drug,Drug,0,0,0,0
774307,FALSE,TRUE,FALSE,"octinoxate, octisalate, oxybenzone, and titanium dioxide 1600mg/1000g / 2000mg/1000g / 3000mg/1000g / 7000mg/1000g TOPICAL CREAM [elastology age blocker moisturizer and spf 30 sunscreen]",SPL,C,V,97a42de9-edaa-4db5-9752-1549d09f0f47,OTC Drug,Drug,0,0,0,0
776114,FALSE,TRUE,FALSE,"octinoxate, octisalate, oxybenzone, and titanium dioxide 1600mg/1000g / 2000mg/1000g / 3000mg/1000g / 7000mg/1000g TOPICAL CREAM [elastology age blocker moisturizer and spf 30 sunscreen]",NDC,N,V,644830030,9-digit NDC,Drug,0,0,0,0
776734,FALSE,TRUE,FALSE,"octinoxate, octisalate, oxybenzone, and titanium dioxide 1600mg/1000g / 2000mg/1000g / 3000mg/1000g / 7000mg/1000g TOPICAL CREAM [elastology age blocker moisturizer and spf 30 sunscreen]",NDC,N,V,64483003001,11-digit NDC,Drug,0,0,0,0
798983,FALSE,TRUE,FALSE,"KOCOSTAR SUN BLOCK CAPSULE MASK - octinoxate, octisalate, titanium dioxide liquid",SPL,C,V,28b542f5-5582-4436-8802-7cc0b5f7fa5e,OTC Drug,Drug,0,0,0,0
799364,FALSE,TRUE,FALSE,"octinoxate, octisalate, titanium dioxide .06g/1.75g / .08g/1.75g / .13g/1.75g TOPICAL LIQUID [kocostar sun block capsule mask]",SPL,C,V,621bf709-2d78-4098-bf83-4ec0b51bc9f6,OTC Drug,Drug,0,0,0,0
799410,FALSE,TRUE,FALSE,"avobenzone, homosalate, octinoxate, octisalate, octocrylene, oxybenzone 15mg/mL / 20mg/mL / 50mg/mL / 75mg/mL / 90mg/mL TOPICAL LOTION [fruit of the earth block up spf 50 full spectrum sunscreen]",SPL,C,V,765c1ace-a4a3-431d-b193-c78c59b39cbd,OTC Drug,Drug,0,0,0,0
937662,FALSE,TRUE,FALSE,Documentation of system reason(s) for not prescribing warfarin or another fda-approved anticoagulation due to patient being currently enrolled in a clinical trial related to af/atrial flutter treatment,HCPCS,S,V,G9927,HCPCS,Observation,0,0,0,0
970687,FALSE,TRUE,FALSE,"PURITO COMFY WATER SUN BLOCK - zinc oxide, titanium dioxide cream",SPL,C,V,beee9be7-0968-45da-81cc-2de99d24682a,OTC Drug,Drug,0,0,0,0
971716,FALSE,TRUE,FALSE,"zinc oxide, titanium dioxide 28.5mg/mL / 7.85mg/mL TOPICAL CREAM [purito comfy water sun block]",SPL,C,V,8e613d54-396e-706e-e053-2995a90a5c06,OTC Drug,Drug,0,0,0,0
1004701,FALSE,TRUE,FALSE,Are you able to walk a block on flat ground,LOINC,N,V,LP102876-2,LOINC Component,Observation,0,0,0,0
1004924,FALSE,TRUE,FALSE,I was angry when something blocked my plans in past 7 days,LOINC,N,V,LP103110-5,LOINC Component,Observation,0,0,0,0
1005120,FALSE,TRUE,FALSE,I could walk more than one block in past 7 days,LOINC,N,V,LP103311-9,LOINC Component,Observation,0,0,0,0
1005149,FALSE,TRUE,FALSE,It was hard for me to walk one block when I had pain in past 7 days,LOINC,N,V,LP103340-8,LOINC Component,Observation,0,0,0,0
1005299,FALSE,TRUE,FALSE,PhenX - sudden cardiac arrest protocol 040701,LOINC,N,V,LP111491-9,LOINC Component,Observation,0,0,0,0
1005303,FALSE,TRUE,FALSE,PhenX - arrhythmia protocol 041101,LOINC,N,V,LP111495-0,LOINC Component,Observation,0,0,0,0
1006485,FALSE,TRUE,FALSE,"In the past 12 months, have you been bothered by sneezing or a runny or blocked nose when you did not have a cold or the flu",LOINC,N,V,LP116161-3,LOINC Component,Observation,0,0,0,0
1006503,FALSE,TRUE,FALSE,"Have you ever had a problem with sneezing, or a runny or blocked nose, when you did not have a cold or the flu",LOINC,N,V,LP116179-5,LOINC Component,Observation,0,0,0,0
1006504,FALSE,TRUE,FALSE,"In the past 12 months, have you had a problem with sneezing, or a runny or blocked nose, when you did not have a cold or the flu",LOINC,N,V,LP116180-3,LOINC Component,Observation,0,0,0,0
1006620,FALSE,TRUE,FALSE,"Has your child ever had a problem with sneezing, or a runny or blocked nose, when he or she did not have a cold or the flu",LOINC,N,V,LP116314-8,LOINC Component,Observation,0,0,0,0
1006621,FALSE,TRUE,FALSE,"In the past 12 months, has your child had a problem with sneezing, or a runny or blocked nose, when he or she did not have a cold or the flu",LOINC,N,V,LP116315-5,LOINC Component,Observation,0,0,0,0
1006897,FALSE,TRUE,FALSE,"Including live births, stillbirths, miscarriages, abortions, and tubal and other ectopic pregnancies, how many times have you been pregnant",LOINC,N,V,LP116974-9,LOINC Component,Observation,0,0,0,0
1006899,FALSE,TRUE,FALSE,"Was your pregnancy a live birth, stillbirth, miscarriage, abortion, or ectopic pregnancy",LOINC,N,V,LP116976-4,LOINC Component,Observation,0,0,0,0
1008250,FALSE,TRUE,FALSE,"How much difficulty do you have walking for a quarter of a mile, that is about 2 or 3 blocks, or paying bills",LOINC,N,V,LP127917-5,LOINC Component,Observation,0,0,0,0
1009132,FALSE,TRUE,FALSE,Do you sometimes feel a fullness or blockage in your ears,LOINC,N,V,LP130855-2,LOINC Component,Observation,0,0,0,0
1009213,FALSE,TRUE,FALSE,Cardiac arrest,LOINC,N,V,LP133247-9,LOINC Component,Observation,0,0,0,0
1009214,FALSE,TRUE,FALSE,Cardiac arrest cause,LOINC,N,V,LP133248-7,LOINC Component,Observation,0,0,0,0
1009216,FALSE,TRUE,FALSE,Cardiac arrest witness,LOINC,N,V,LP133250-3,LOINC Component,Observation,0,0,0,0
1009447,FALSE,TRUE,FALSE,EMS cardiac arrest event,LOINC,N,V,LP133941-7,LOINC Component,Observation,0,0,0,0
1010663,FALSE,TRUE,FALSE,I am bothered by having a blocked nose in the past 7 days,LOINC,N,V,LP146285-4,LOINC Component,Observation,0,0,0,0
1010790,FALSE,TRUE,FALSE,I worry about the tube getting plugged or blocked in the past 7 days,LOINC,N,V,LP146696-2,LOINC Component,Observation,0,0,0,0
1011791,FALSE,TRUE,FALSE,Does your health now limit you in walking one block,LOINC,N,V,LP155767-9,LOINC Component,Observation,0,0,0,0
1011792,FALSE,TRUE,FALSE,Does your health now limit you in walking several blocks,LOINC,N,V,LP155768-7,LOINC Component,Observation,0,0,0,0
1013531,FALSE,TRUE,FALSE,Cardiac arrest event outcome,LOINC,N,V,LP189966-7,LOINC Component,Observation,0,0,0,0
1014225,FALSE,TRUE,FALSE,Are you able to walk a block (about 100 m) on flat ground,LOINC,N,V,LP199210-8,LOINC Component,Observation,0,0,0,0
1014882,FALSE,TRUE,FALSE,Cardiac arrest within 24 hours prior to procedure,LOINC,N,V,LP208521-7,LOINC Component,Observation,0,0,0,0
1016585,FALSE,TRUE,FALSE,Walking 1 block on level ground was limited by heart failure over the past 2 weeks,LOINC,N,V,LP249295-9,LOINC Component,Observation,0,0,0,0
1017587,FALSE,TRUE,FALSE,Timing of thrombolytic administration in relation to cardiac arrest,LOINC,N,V,LP265990-4,LOINC Component,Observation,0,0,0,0
1017644,FALSE,TRUE,FALSE,Mode of defibrillation,LOINC,N,V,LP266155-3,LOINC Component,Observation,0,0,0,0
1017676,FALSE,TRUE,FALSE,Number of defibrillation shocks,LOINC,N,V,LP266330-2,LOINC Component,Observation,0,0,0,0
1018238,FALSE,TRUE,FALSE,It was hard for my child to walk one block when he or she had pain in past 7 days,LOINC,N,V,LP268277-3,LOINC Component,Observation,0,0,0,0
1018887,FALSE,TRUE,FALSE,My child could walk more than one block in past 7 days,LOINC,N,V,LP269760-7,LOINC Component,Observation,0,0,0,0
1026293,FALSE,TRUE,FALSE,Guidance for nerve block,LOINC,N,V,LP33400-0,LOINC Component,Observation,0,0,0,0
1026779,FALSE,TRUE,FALSE,Current level of confidence I can walk a block (about 300 feet or 100 meters) on flat ground,LOINC,N,V,LP343095-8,LOINC Component,Observation,0,0,0,0
1030268,FALSE,TRUE,FALSE,Census block group 1970and80and90,LOINC,N,V,LP72232-9,LOINC Component,Observation,0,0,0,0
1030478,FALSE,TRUE,FALSE,Ectopic pregnancy,LOINC,N,V,LP72505-8,LOINC Component,Observation,0,0,0,0
1033993,FALSE,TRUE,FALSE,Atrial fibrillation and other dysrhythmias in last 7 days,LOINC,N,V,LP89995-2,LOINC Component,Observation,0,0,0,0
1034827,FALSE,TRUE,FALSE,PhenX measure - sudden cardiac arrest,LOINC,N,D,LP98870-6,LOINC Component,Observation,0,0,0,0
1034831,FALSE,TRUE,FALSE,PhenX measure - arrhythmia,LOINC,N,D,LP98874-8,LOINC Component,Observation,0,0,0,0
1034851,FALSE,TRUE,FALSE,Ever told you have or had atrial fibrillation,LOINC,N,V,LP98894-6,LOINC Component,Observation,0,0,0,0
1034852,FALSE,TRUE,FALSE,Date of first episode of atrial fibrillation,LOINC,N,V,LP98895-3,LOINC Component,Observation,0,0,0,0
1034853,FALSE,TRUE,FALSE,Emergency room visit or hospitalized or saw doctor for atrial fibrillation,LOINC,N,V,LP98896-1,LOINC Component,Observation,0,0,0,0
1034856,FALSE,TRUE,FALSE,Taking any anticoagulants for treatment of atrial fibrillation,LOINC,N,V,LP98899-5,LOINC Component,Observation,0,0,0,0
1034857,FALSE,TRUE,FALSE,Taking any antiarrhythmics for treatment of atrial fibrillation,LOINC,N,V,LP98900-1,LOINC Component,Observation,0,0,0,0
1034922,FALSE,TRUE,FALSE,Outpatient or day surgery procedure to unblock blocked or narrowed blood vessels of the heart,LOINC,N,V,LP98965-4,LOINC Component,Observation,0,0,0,0
1123791,FALSE,TRUE,FALSE,Programmed Death Ligand-1 Blocker,NDFRT,N,V,N0000193338,Pharmacologic Class,Drug,0,0,0,0
1169451,FALSE,TRUE,FALSE,LBIO BLOCK TINTED 30SPF - sun block with pigment cream,SPL,C,V,8722c037-25d9-2291-e053-2991aa0affbf,OTC Drug,Drug,0,0,0,0
1171456,FALSE,TRUE,FALSE,sun block with pigment .00009g/30mL / .000012g/30mL / 1.5g/30mL TOPICAL CREAM [lbio block tinted 30spf],NDC,N,V,730689198,9-digit NDC,Drug,0,0,0,0
1171457,FALSE,TRUE,FALSE,sun block with pigment .00002g/50mL / .000015g/50mL / 2.5g/50mL TOPICAL CREAM [lbio block tinted 30spf],NDC,N,V,730689199,9-digit NDC,Drug,0,0,0,0
1171458,FALSE,TRUE,FALSE,sun block cream .00009g/30mL / .9g/30mL / .000075g/30mL TOPICAL CREAM [lbio block spf50],NDC,N,V,730689200,9-digit NDC,Drug,0,0,0,0
1171459,FALSE,TRUE,FALSE,sun block cream .000012g/50mL / .000015g/50mL / 1.5g/50mL TOPICAL CREAM [lbio block spf50],NDC,N,V,730689201,9-digit NDC,Drug,0,0,0,0
1171957,FALSE,TRUE,FALSE,sun block cream .000012g/50mL / .000015g/50mL / 1.5g/50mL TOPICAL CREAM [lbio block spf50],NDC,N,V,73068920106,11-digit NDC,Drug,0,0,0,0
1171958,FALSE,TRUE,FALSE,sun block cream .00009g/30mL / .9g/30mL / .000075g/30mL TOPICAL CREAM [lbio block spf50],NDC,N,V,73068920009,11-digit NDC,Drug,0,0,0,0
1171959,FALSE,TRUE,FALSE,sun block with pigment .00002g/50mL / .000015g/50mL / 2.5g/50mL TOPICAL CREAM [lbio block tinted 30spf],NDC,N,V,73068919906,11-digit NDC,Drug,0,0,0,0
1171960,FALSE,TRUE,FALSE,sun block with pigment .00009g/30mL / .000012g/30mL / 1.5g/30mL TOPICAL CREAM [lbio block tinted 30spf],NDC,N,V,73068919809,11-digit NDC,Drug,0,0,0,0
1175175,FALSE,TRUE,FALSE,It was hard for my child to walk one block when he or she had pain in past 7 days [PROMIS.PARENTPROXY],LOINC,S,V,89937-7,Survey,Observation,0,0,0,0
1176135,FALSE,TRUE,FALSE,My child could walk more than one block in past 7 days [PROMIS.PARENTPROXY],LOINC,S,V,90699-0,Survey,Observation,0,0,0,0
1177253,FALSE,TRUE,FALSE,Ectopic tooth,LOINC,S,V,LA29648-5,Answer,Meas Value,0,0,0,0
1183947,FALSE,TRUE,FALSE,CITY BLOCK SHEER OIL FREE DAILY FACE PROTECTOR BROAD SPECTRUM SPF 25 - titanium dioxide and zinc oxide cream,SPL,C,V,ee7e2ded-b850-4e15-96a6-556111e52187,OTC Drug,Drug,0,0,0,0
1184877,FALSE,TRUE,FALSE,titanium dioxide and zinc oxide 79.7mg/mL / 84.32mg/mL TOPICAL CREAM [city block sheer oil free daily face protector broad spectrum spf 25],SPL,C,V,cea7c1e5-bafc-4d56-9481-9ab9f470dcc4,OTC Drug,Drug,0,0,0,0
1187022,FALSE,TRUE,FALSE,"zinc oxide, titanium dioxide 3.57g/60mL / 5.82g/60mL TOPICAL CREAM [california aloe waterproof sun block]",SPL,C,V,9f3c2b88-0d0d-49af-8dd8-2b1ed70b8881,OTC Drug,Drug,0,0,0,0
1314477,FALSE,TRUE,FALSE,Patient was not prescribed at least a 135 day treatment within the 180-day measurement interval with beta-blockers post-discharge for ami,HCPCS,S,V,G9804,HCPCS,Observation,0,0,0,0
1356595,FALSE,TRUE,FALSE,"DESERVING HEALTH NATURAL AGE-FREE FACIAL SUNBLOCK 30 SPF - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone aerosol, spray",SPL,C,V,9f1d85e2-d6c2-6643-e053-2995a90a771e,OTC Drug,Drug,0,0,0,0
1356598,FALSE,TRUE,FALSE,"DESERVING HEALTH NATURAL SUNBLOCK - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone lotion",SPL,C,V,9f1f4ba0-6c9a-00c1-e053-2a95a90a4fac,OTC Drug,Drug,0,0,0,0
1356599,FALSE,TRUE,FALSE,"DERMA SOLEIL NATURAL AGE-FREE FACIAL SUNBLOCK SPF 30 - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone lotion",SPL,C,V,9f1fb264-6542-7044-e053-2995a90a0ad9,OTC Drug,Drug,0,0,0,0
1356620,FALSE,TRUE,FALSE,"DESERVING HEALTH NATURAL SUNBLOCK - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone lotion",SPL,C,V,9f57171d-d8c1-7492-e053-2a95a90a5679,OTC Drug,Drug,0,0,0,0
1356621,FALSE,TRUE,FALSE,"DERMA SOLEIL NATURAL SUNBLOCK SPF 15 - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone lotion",SPL,C,V,9f5770e4-7b0a-38ee-e053-2995a90a253e,OTC Drug,Drug,0,0,0,0
1356625,FALSE,TRUE,FALSE,"DERMA SOLEIL NATURAL SUNBLOCK SPF 30 - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone lotion",SPL,C,V,9f57f7bc-a1e1-b343-e053-2995a90aec3b,OTC Drug,Drug,0,0,0,0
1356627,FALSE,TRUE,FALSE,"DERMA SOLEIL NATURAL SUNBLOCK SPF 45 - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone lotion",SPL,C,V,9f58bf95-f37e-d551-e053-2995a90a1477,OTC Drug,Drug,0,0,0,0
1356630,FALSE,TRUE,FALSE,"DERMA SOLEIL KIDS NATURAL SUNBLOCK SPF 30 - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone lotion",SPL,C,V,9f5a3843-bcc4-b894-e053-2a95a90a54a4,OTC Drug,Drug,0,0,0,0
1356632,FALSE,TRUE,FALSE,"DERMA SOLEIL KIDS NATURAL SUNBLOCK SPF 45 - octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone lotion",SPL,C,V,9f5b2d24-3b96-8c3f-e053-2995a90ad723,OTC Drug,Drug,0,0,0,0
1356770,FALSE,TRUE,FALSE,"titanium dioxide 15%, zinc oxide 12% 12g/100g / 15g/100g TOPICAL POWDER [brush on block mineral sunscreen broad spectrum spf 30]",SPL,C,V,175a3462-cadd-4c5a-91ca-0b9c2f6d7b42,OTC Drug,Drug,0,0,0,0
1357100,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 4g/100mL / 5g/100mL / 7.5g/100mL TOPICAL AEROSOL, SPRAY [deserving health natural age-free facial sunblock 30 spf]",SPL,C,V,9f1d85e2-d6c3-6643-e053-2995a90a771e,OTC Drug,Drug,0,0,0,0
1357109,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 4g/100mL / 5g/100mL / 7.5g/100mL TOPICAL LOTION [deserving health natural sunblock]",SPL,C,V,9f1f4ba0-6c9b-00c1-e053-2a95a90a4fac,OTC Drug,Drug,0,0,0,0
1357117,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 4g/100mL / 5g/100mL / 7.5g/100mL TOPICAL LOTION [derma soleil natural age-free facial sunblock spf 30]",SPL,C,V,9f1fb264-6543-7044-e053-2995a90a0ad9,OTC Drug,Drug,0,0,0,0
1357324,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 5g/100mL / 6g/100mL / 7g/100mL / 7.5g/100mL TOPICAL LOTION [deserving health natural sunblock]",SPL,C,V,9f57171d-d8c2-7492-e053-2a95a90a5679,OTC Drug,Drug,0,0,0,0
1357325,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 3g/100mL / 4g/100mL / 6g/100mL TOPICAL LOTION [derma soleil natural sunblock spf 15]",SPL,C,V,9f5770e4-7b0b-38ee-e053-2995a90a253e,OTC Drug,Drug,0,0,0,0
1357329,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 4g/100mL / 5g/100mL / 7.5g/100mL TOPICAL LOTION [derma soleil natural sunblock spf 30]",SPL,C,V,9f57f7bc-a1e2-b343-e053-2995a90aec3b,OTC Drug,Drug,0,0,0,0
1357332,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 5g/100mL / 6g/100mL / 7g/100mL / 7.5g/100mL TOPICAL LOTION [derma soleil natural sunblock spf 45]",SPL,C,V,9f58bf95-f37f-d551-e053-2995a90a1477,OTC Drug,Drug,0,0,0,0
1357338,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 4g/100mL / 5g/100mL / 7.5g/100mL TOPICAL LOTION [derma soleil kids natural sunblock spf 30]",SPL,C,V,9f5a3843-bcc5-b894-e053-2a95a90a54a4,OTC Drug,Drug,0,0,0,0
1357343,FALSE,TRUE,FALSE,"octocrylene,octyl methoxycinnamate,octyl salicylate,oxybenzone 5g/100mL / 6g/100mL / 7g/100mL / 7.5g/100mL TOPICAL LOTION [derma soleil kids natural sunblock spf 45]",SPL,C,V,9f5b2d24-3b97-8c3f-e053-2995a90ad723,OTC Drug,Drug,0,0,0,0
1370395,FALSE,TRUE,FALSE,"CALIFORNIA ALOE WATERPROOF SUN BLOCK - zinc oxide, titanium dioxide cream",SPL,C,V,5469dc17-abc9-43c2-8ea6-5224cedf5b6c,OTC Drug,Drug,0,0,0,0
1526537,FALSE,TRUE,FALSE,"POST RAYS UV PROTECT SUN BLOCK - zinc oxide,octinoxate, octisalate,titamium dioxide cream",SPL,C,V,98fcaac8-b6bc-6e97-e053-2a95a90a7e47,OTC Drug,Drug,0,0,0,0
1527221,FALSE,TRUE,FALSE,"zinc oxide,octinoxate, octisalate,titamium dioxide 4.5g/100g / 6.8g/100g / 5.006g/100g / 4.0014g/100g TOPICAL CREAM [post rays uv protect sun block]",SPL,C,V,98fcaac8-b6bd-6e97-e053-2a95a90a7e47,OTC Drug,Drug,0,0,0,0
1564477,FALSE,TRUE,FALSE,"zinc oxide, titanium dioxide 3.57g/60mL / 5.82g/60mL TOPICAL CREAM [california aloe waterproof sun block]",SPL,C,V,69af933a-d363-4d8b-9fd4-2def6208b21e,OTC Drug,Drug,0,0,0,0
1564569,FALSE,TRUE,FALSE,"homosalate, octisalate, titanium dioxide, avobenzone 5.7g/57mL / 1.71g/57mL / 2.45g/57mL / 2.85g/57mL TOPICAL CREAM [california aloe daily sun block]",SPL,C,V,7b80ab87-05cc-4a36-9a2e-87ed06c1c0e4,OTC Drug,Drug,0,0,0,0
1564821,FALSE,TRUE,FALSE,"octinoxate, titanium dioxide 2.2g/50g / 3.6g/50g TOPICAL CREAM [plustem uv perfect block essence]",SPL,C,V,803dc459-41f1-e73e-e053-2991aa0a7412,OTC Drug,Drug,0,0,0,0
1565379,FALSE,TRUE,FALSE,octinoxate and zinc oxide 75mg/mL / 52.705mg/mL TOPICAL LOTION [nu skin 180 degree uv block hydrator spf 18],SPL,C,V,d011fc2b-376d-4cc1-9dfe-d9c46a3f5603,OTC Drug,Drug,0,0,0,0
1565786,FALSE,TRUE,FALSE,"CALIFORNIA ALOE WATERPROOF SUN BLOCK - zinc oxide, titanium dioxide cream",NDC,N,V,51346051801,11-digit NDC,Drug,0,0,0,0
1565787,FALSE,TRUE,FALSE,"CALIFORNIA ALOE WATERPROOF SUN BLOCK - zinc oxide, titanium dioxide cream",NDC,N,V,51346051802,11-digit NDC,Drug,0,0,0,0
1581718,FALSE,TRUE,FALSE,"avobenzone, homosalate, octisalate, octocrylene and oxybenzone 18.3mg/mL / 19.8mg/mL / 49.5mg/mL / 74.3mg/mL TOPICAL LOTION [max block maz block spf 30 sunscreen]",SPL,C,V,7d8d8c09-11ed-48c3-e053-2991aa0aa566,OTC Drug,Drug,0,0,0,0
1581719,FALSE,TRUE,FALSE,"avobenzone, homosalate, octisalate, octocrylene and oxybenzone 18.3mg/mL / 19.8mg/mL / 49.5mg/mL / 74.3mg/mL TOPICAL LOTION [max block maz block spf 30 sport sunscreen]",SPL,C,V,7d8d8c09-11ff-48c3-e053-2991aa0aa566,OTC Drug,Drug,0,0,0,0
1581720,FALSE,TRUE,FALSE,"avobenzone, homosalate, octisalate, octocrylene and oxybenzone 18.3mg/mL / 19.78mg/mL / 49.45mg/mL / 148.35mg/mL TOPICAL LOTION [max block maz block spf 50 sunscreen]",SPL,C,V,7d8d99a3-4671-763e-e053-2991aa0a688b,OTC Drug,Drug,0,0,0,0
1581735,FALSE,TRUE,FALSE,"avobenzone, homosalate, octisalate, octocrylene and oxybenzone 18.3mg/mL / 19.78mg/mL / 49.45mg/mL / 148.35mg/mL TOPICAL LOTION [max block maz block spf 50 kids sunscreen]",SPL,C,V,7d8e64fe-0b67-63eb-e053-2a91aa0a02e3,OTC Drug,Drug,0,0,0,0
